[(0, 106.174, 2.57643, 250.593, 0, 111.786, 35.5362, 71.126, 3.99948, 95.2414, 183.469, 359.96), (2, 240), (0, 106, 2.54463, 248.356, 0, 111.602, 35.7208, 71.1137, 4.00593, 95.0663, 183.435, 359.96), -35.995939594801726]
[(0, 106, 2.54463, 248.356, 0, 111.602, 35.7208, 71.1137, 4.00593, 95.0663, 183.435, 359.96), (2, 60), (0, 105.85, 2.52009, 253.082, 0, 111.446, 35.8785, 71.098, 4.01669, 94.9059, 183.313, 359.14), -35.95145975334181]
[(0, 105.85, 2.52009, 253.082, 0, 111.446, 35.8785, 71.098, 4.01669, 94.9059, 183.313, 359.14), (2, 180), (0, 105.698, 2.50072, 253.627, 0, 111.291, 36.0349, 71.0727, 4.03711, 94.7533, 183.292, 359.14), -35.877760807473734]
[(0, 105.698, 2.50072, 253.627, 0, 111.291, 36.0349, 71.0727, 4.03711, 94.7533, 183.292, 359.14), (2, 180), (0, 105.386, 2.45477, 251.059, 0, 110.971, 36.3586, 71.0313, 4.06836, 94.4291, 183.001, 357.47), -35.75823514141214]
[(0, 105.386, 2.45477, 251.059, 0, 110.971, 36.3586, 71.0313, 4.06836, 94.4291, 183.001, 357.47), (2, 240), (0, 105.121, 2.41142, 250.692, 0, 110.695, 36.6369, 71.0027, 4.08829, 94.1629, 182.954, 357.47), -35.6762930309691]
[(0, 105.121, 2.41142, 250.692, 0, 110.695, 36.6369, 71.0027, 4.08829, 94.1629, 182.954, 357.47), (2, 60), (0, 104.732, 2.35129, 255.299, 0, 110.294, 37.0425, 70.9544, 4.1239, 93.7847, 182.522, 355.2), -35.53650823799996]
[(0, 104.732, 2.35129, 255.299, 0, 110.294, 37.0425, 70.9544, 4.1239, 93.7847, 182.522, 355.2), (2, 120), (0, 104.484, 2.31624, 250.863, 0, 110.04, 37.2998, 70.9174, 4.15284, 93.536, 182.483, 355.2), -35.4284036831845]
[(0, 104.484, 2.31624, 250.863, 0, 110.04, 37.2998, 70.9174, 4.15284, 93.536, 182.483, 355.2), (2, 240), (0, 104.068, 2.23764, 248.298, 0, 109.601, 37.7411, 70.8883, 4.16807, 93.1719, 181.939, 352.43), -35.34652310385335]
[(0, 104.068, 2.23764, 248.298, 0, 109.601, 37.7411, 70.8883, 4.16807, 93.1719, 181.939, 352.43), (2, 60), (0, 103.758, 2.18962, 255.929, 0, 109.281, 38.0646, 70.848, 4.19819, 92.862, 181.885, 352.43), -35.22879169699196]
[(0, 103.758, 2.18962, 255.929, 0, 109.281, 38.0646, 70.848, 4.19819, 92.862, 181.885, 352.43), (2, 60), (0, 103.298, 2.15739, 266.169, 0, 108.835, 38.5217, 70.723, 4.30907, 92.5195, 181.318, 349.39), -34.854892353216606]
[(0, 103.298, 2.15739, 266.169, 0, 108.835, 38.5217, 70.723, 4.30907, 92.5195, 181.318, 349.39), (2, 240), (0, 102.938, 2.15137, 266.066, 0, 108.498, 38.8694, 70.5929, 4.42854, 92.1598, 181.308, 349.39), -34.4636476339761]
[(0, 102.938, 2.15137, 266.066, 0, 108.498, 38.8694, 70.5929, 4.42854, 92.1598, 181.308, 349.39), (2, 0), (0, 102.392, 2.14675, 269.296, 0, 107.991, 39.394, 70.388, 4.6174, 91.7979, 180.721, 346.09), -33.846338241412006]
[(0, 102.392, 2.14675, 269.296, 0, 107.991, 39.394, 70.388, 4.6174, 91.7979, 180.721, 346.09), (2, 240), (0, 102.046, 2.14685, 266.479, 0, 107.672, 39.7254, 70.2529, 4.74237, 91.4515, 180.716, 346.09), -33.43869079740794]
[(0, 102.046, 2.14685, 266.479, 0, 107.672, 39.7254, 70.2529, 4.74237, 91.4515, 180.716, 346.09), (2, 300), (0, 101.506, 2.13475, 266.254, 0, 107.165, 40.2485, 70.0624, 4.91684, 91.1756, 180.076, 342.59), -32.8632546752251]
[(0, 101.506, 2.13475, 266.254, 0, 107.165, 40.2485, 70.0624, 4.91684, 91.1756, 180.076, 342.59), (2, 300), (0, 101.141, 2.13239, 268.155, 0, 106.827, 40.5984, 69.9243, 5.04431, 90.8115, 180.065, 342.59), -32.445023646626254]
[(0, 101.141, 2.13239, 268.155, 0, 106.827, 40.5984, 69.9243, 5.04431, 90.8115, 180.065, 342.59), (2, 60), (0, 100.58, 2.14862, 275.788, 0, 106.32, 41.1264, 69.6794, 5.27313, 90.6142, 179.425, 338.95), -31.702456014435718]
[(0, 100.58, 2.14862, 275.788, 0, 106.32, 41.1264, 69.6794, 5.27313, 90.6142, 179.425, 338.95), (2, 180), (0, 100.22, 2.16964, 271.459, 0, 106.002, 41.4595, 69.5054, 5.43707, 90.2529, 179.438, 338.95), -31.173948347415212]
[(0, 100.22, 2.16964, 271.459, 0, 106.002, 41.4595, 69.5054, 5.43707, 90.2529, 179.438, 338.95), (2, 0), (0, 99.7011, 2.20493, 277.677, 0, 105.546, 41.9376, 69.2468, 5.68124, 90.1766, 178.816, 335.14), -30.387599421932883]
[(0, 99.7011, 2.20493, 277.677, 0, 105.546, 41.9376, 69.2468, 5.68124, 90.1766, 178.816, 335.14), (2, 60), (0, 99.3701, 2.25064, 284.845, 0, 105.271, 42.2302, 69.0452, 5.87418, 89.8414, 178.853, 335.14), -29.77383565415022]
[(0, 99.3701, 2.25064, 284.845, 0, 105.271, 42.2302, 69.0452, 5.87418, 89.8414, 178.853, 335.14), (2, 240), (0, 99.0447, 2.30167, 281.022, 0, 105.004, 42.5149, 68.8377, 6.07321, 90.0566, 178.255, 330.96), -29.141929743758404]
[(0, 99.0447, 2.30167, 281.022, 0, 105.004, 42.5149, 68.8377, 6.07321, 90.0566, 178.255, 330.96), (2, 180), (0, 98.4962, 2.36446, 274.938, 0, 104.538, 43.0074, 68.5259, 6.37025, 89.5018, 178.299, 330.96), -28.191066430633185]
[(0, 98.4962, 2.36446, 274.938, 0, 104.538, 43.0074, 68.5259, 6.37025, 89.5018, 178.299, 330.96), (2, 0), (0, 98.1386, 2.39839, 278.789, 0, 104.23, 43.3323, 68.3343, 6.5521, 89.7854, 177.694, 326.38), -27.60583959912398]
[(0, 98.1386, 2.39839, 278.789, 0, 104.23, 43.3323, 68.3343, 6.5521, 89.7854, 177.694, 326.38), (2, 240), (0, 97.5945, 2.46277, 277.653, 0, 103.768, 43.8206, 68.0234, 6.84838, 89.2341, 177.735, 326.38), -26.655507929575037]
[(0, 97.5945, 2.46277, 277.653, 0, 103.768, 43.8206, 68.0234, 6.84838, 89.2341, 177.735, 326.38), (2, 240), (0, 97.1879, 2.50187, 275.965, 0, 103.417, 44.1903, 67.806, 7.05476, 89.3963, 177.277, 322.35), -25.98951590520295]
[(0, 97.1879, 2.50187, 275.965, 0, 103.417, 44.1903, 67.806, 7.05476, 89.3963, 177.277, 322.35), (2, 300), (0, 96.5391, 2.56077, 276.891, 0, 102.855, 44.7824, 67.4654, 7.37754, 88.7411, 177.302, 322.35), -24.944786169772]
[(0, 96.5391, 2.56077, 276.891, 0, 102.855, 44.7824, 67.4654, 7.37754, 88.7411, 177.302, 322.35), (2, 300), (0, 96.1007, 2.60532, 277.33, 0, 102.477, 45.1805, 67.2285, 7.60243, 89.1235, 176.764, 316.46), -24.217341543068905]
[(0, 96.1007, 2.60532, 277.33, 0, 102.477, 45.1805, 67.2285, 7.60243, 89.1235, 176.764, 316.46), (2, 120), (0, 95.4491, 2.65926, 269.898, 0, 101.907, 45.7786, 66.8966, 7.91637, 88.4662, 176.778, 316.46), -23.195315907276676]
[(0, 95.4491, 2.65926, 269.898, 0, 101.907, 45.7786, 66.8966, 7.91637, 88.4662, 176.778, 316.46), (2, 180), (0, 95.0247, 2.66067, 265.431, 0, 101.515, 46.185, 66.7327, 8.06786, 88.9502, 176.275, 306.07), -22.68744730490535]
[(0, 95.0247, 2.66067, 265.431, 0, 101.515, 46.185, 66.7327, 8.06786, 88.9502, 176.275, 306.07), (2, 300), (0, 94.4077, 2.63885, 264.788, 0, 100.93, 46.7876, 66.5307, 8.25128, 88.341, 176.207, 306.07), -22.057886591158063]
[(0, 94.4077, 2.63885, 264.788, 0, 100.93, 46.7876, 66.5307, 8.25128, 88.341, 176.207, 306.07), (2, 240), (0, 93.9815, 2.62355, 263.208, 0, 100.526, 47.2038, 66.3914, 8.37785, 88.9605, 175.902, 285.4), -21.62222058616059]
[(0, 93.9815, 2.62355, 263.208, 0, 100.526, 47.2038, 66.3914, 8.37785, 88.9605, 175.902, 285.4), (2, 180), (0, 93.5506, 2.60298, 261.787, 0, 100.114, 47.6271, 66.258, 8.49826, 88.5365, 175.847, 285.4), -21.2034190876715]
[(0, 93.5506, 2.60298, 261.787, 0, 100.114, 47.6271, 66.258, 8.49826, 88.5365, 175.847, 285.4), (2, 240), (0, 92.9146, 2.55361, 259.775, 0, 99.4947, 48.2609, 66.089, 8.64766, 88.9927, 175.701, 271.51), -20.668372618918028]
[(0, 92.9146, 2.55361, 259.775, 0, 99.4947, 48.2609, 66.089, 8.64766, 88.9927, 175.701, 271.51), (2, 60), (0, 92.4851, 2.53696, 267.919, 0, 99.0869, 48.6807, 65.9494, 8.77434, 88.5695, 175.651, 271.51), -20.228395400718327]
[(0, 92.4851, 2.53696, 267.919, 0, 99.0869, 48.6807, 65.9494, 8.77434, 88.5695, 175.651, 271.51), (2, 300), (0, 91.8656, 2.56708, 273.729, 0, 98.5318, 49.2601, 65.6674, 9.03873, 89.0794, 175.741, 259.76), -19.34690124929403]
